State,Year,Sector,Carbon_Type,Emission (Metric Tons)
Tamil Nadu,2014,Energy,CO,3.11
Tamil Nadu,2014,Energy,CO2,29.12
Tamil Nadu,2014,Energy,CH4,1.87
Tamil Nadu,2014,Industry,CO,1.54
Tamil Nadu,2014,Industry,CO2,47.02
Tamil Nadu,2014,Industry,CH4,3.2
Tamil Nadu,2014,Transportation,CO,2.3
Tamil Nadu,2014,Transportation,CO2,33.73
Tamil Nadu,2014,Transportation,CH4,0.81
Tamil Nadu,2014,Agriculture,CO,0.37
Tamil Nadu,2014,Agriculture,CO2,10.22
Tamil Nadu,2014,Agriculture,CH4,5.86
Tamil Nadu,2014,Waste Management,CO,0.35
Tamil Nadu,2014,Waste Management,CO2,3.08
Tamil Nadu,2014,Waste Management,CH4,8.41
Tamil Nadu,2015,Energy,CO,2.69
Tamil Nadu,2015,Energy,CO2,49.52
Tamil Nadu,2015,Energy,CH4,1.51
Tamil Nadu,2015,Industry,CO,1.91
Tamil Nadu,2015,Industry,CO2,31.61
Tamil Nadu,2015,Industry,CH4,2.28
Tamil Nadu,2015,Transportation,CO,4.39
Tamil Nadu,2015,Transportation,CO2,42.43
Tamil Nadu,2015,Transportation,CH4,1.13
Tamil Nadu,2015,Agriculture,CO,0.3
Tamil Nadu,2015,Agriculture,CO2,7.42
Tamil Nadu,2015,Agriculture,CH4,5.03
Tamil Nadu,2015,Waste Management,CO,0.38
Tamil Nadu,2015,Waste Management,CO2,6.19
Tamil Nadu,2015,Waste Management,CH4,8.07
Tamil Nadu,2016,Energy,CO,2.54
Tamil Nadu,2016,Energy,CO2,63.95
Tamil Nadu,2016,Energy,CH4,2.33
Tamil Nadu,2016,Industry,CO,1.51
Tamil Nadu,2016,Industry,CO2,31.2
Tamil Nadu,2016,Industry,CH4,1.67
Tamil Nadu,2016,Transportation,CO,2.05
Tamil Nadu,2016,Transportation,CO2,34.01
Tamil Nadu,2016,Transportation,CH4,0.99
Tamil Nadu,2016,Agriculture,CO,0.34
Tamil Nadu,2016,Agriculture,CO2,13.92
Tamil Nadu,2016,Agriculture,CH4,5.48
Tamil Nadu,2016,Waste Management,CO,0.2
Tamil Nadu,2016,Waste Management,CO2,3.29
Tamil Nadu,2016,Waste Management,CH4,7.26
Tamil Nadu,2017,Energy,CO,1.34
Tamil Nadu,2017,Energy,CO2,35.16
Tamil Nadu,2017,Energy,CH4,3.7
Tamil Nadu,2017,Industry,CO,1.84
Tamil Nadu,2017,Industry,CO2,57.01
Tamil Nadu,2017,Industry,CH4,1.96
Tamil Nadu,2017,Transportation,CO,2.38
Tamil Nadu,2017,Transportation,CO2,21.54
Tamil Nadu,2017,Transportation,CH4,1.33
Tamil Nadu,2017,Agriculture,CO,0.31
Tamil Nadu,2017,Agriculture,CO2,5.36
Tamil Nadu,2017,Agriculture,CH4,7.24
Tamil Nadu,2017,Waste Management,CO,0.26
Tamil Nadu,2017,Waste Management,CO2,6.16
Tamil Nadu,2017,Waste Management,CH4,5.26
Tamil Nadu,2018,Energy,CO,1.29
Tamil Nadu,2018,Energy,CO2,67.48
Tamil Nadu,2018,Energy,CH4,2.52
Tamil Nadu,2018,Industry,CO,1.33
Tamil Nadu,2018,Industry,CO2,32.86
Tamil Nadu,2018,Industry,CH4,1.59
Tamil Nadu,2018,Transportation,CO,2.53
Tamil Nadu,2018,Transportation,CO2,15.25
Tamil Nadu,2018,Transportation,CH4,0.65
Tamil Nadu,2018,Agriculture,CO,0.42
Tamil Nadu,2018,Agriculture,CO2,11.41
Tamil Nadu,2018,Agriculture,CH4,10.22
Tamil Nadu,2018,Waste Management,CO,0.43
Tamil Nadu,2018,Waste Management,CO2,5.95
Tamil Nadu,2018,Waste Management,CH4,5.53
Tamil Nadu,2019,Energy,CO,1.39
Tamil Nadu,2019,Energy,CO2,65.91
Tamil Nadu,2019,Energy,CH4,2.31
Tamil Nadu,2019,Industry,CO,1.22
Tamil Nadu,2019,Industry,CO2,46.2
Tamil Nadu,2019,Industry,CH4,1.5
Tamil Nadu,2019,Transportation,CO,2.63
Tamil Nadu,2019,Transportation,CO2,44.79
Tamil Nadu,2019,Transportation,CH4,0.83
Tamil Nadu,2019,Agriculture,CO,0.59
Tamil Nadu,2019,Agriculture,CO2,6.44
Tamil Nadu,2019,Agriculture,CH4,7.82
Tamil Nadu,2019,Waste Management,CO,0.24
Tamil Nadu,2019,Waste Management,CO2,3.27
Tamil Nadu,2019,Waste Management,CH4,7.65
Tamil Nadu,2020,Energy,CO,2.39
Tamil Nadu,2020,Energy,CO2,61.65
Tamil Nadu,2020,Energy,CH4,3.12
Tamil Nadu,2020,Industry,CO,2.48
Tamil Nadu,2020,Industry,CO2,33.85
Tamil Nadu,2020,Industry,CH4,2.73
Tamil Nadu,2020,Transportation,CO,2.29
Tamil Nadu,2020,Transportation,CO2,15.27
Tamil Nadu,2020,Transportation,CH4,0.79
Tamil Nadu,2020,Agriculture,CO,0.54
Tamil Nadu,2020,Agriculture,CO2,9.51
Tamil Nadu,2020,Agriculture,CH4,6.13
Tamil Nadu,2020,Waste Management,CO,0.31
Tamil Nadu,2020,Waste Management,CO2,2.96
Tamil Nadu,2020,Waste Management,CH4,7.85
Tamil Nadu,2021,Energy,CO,1.27
Tamil Nadu,2021,Energy,CO2,26.41
Tamil Nadu,2021,Energy,CH4,2.44
Tamil Nadu,2021,Industry,CO,1.58
Tamil Nadu,2021,Industry,CO2,41.39
Tamil Nadu,2021,Industry,CH4,1.55
Tamil Nadu,2021,Transportation,CO,3.02
Tamil Nadu,2021,Transportation,CO2,41.04
Tamil Nadu,2021,Transportation,CH4,0.72
Tamil Nadu,2021,Agriculture,CO,0.32
Tamil Nadu,2021,Agriculture,CO2,10.89
Tamil Nadu,2021,Agriculture,CH4,6.03
Tamil Nadu,2021,Waste Management,CO,0.35
Tamil Nadu,2021,Waste Management,CO2,5.16
Tamil Nadu,2021,Waste Management,CH4,5.76
Tamil Nadu,2022,Energy,CO,3.22
Tamil Nadu,2022,Energy,CO2,56.74
Tamil Nadu,2022,Energy,CH4,4.12
Tamil Nadu,2022,Industry,CO,2.54
Tamil Nadu,2022,Industry,CO2,40.53
Tamil Nadu,2022,Industry,CH4,2.56
Tamil Nadu,2022,Transportation,CO,3.39
Tamil Nadu,2022,Transportation,CO2,34.85
Tamil Nadu,2022,Transportation,CH4,0.52
Tamil Nadu,2022,Agriculture,CO,0.72
Tamil Nadu,2022,Agriculture,CO2,9.64
Tamil Nadu,2022,Agriculture,CH4,5.9
Tamil Nadu,2022,Waste Management,CO,0.3
Tamil Nadu,2022,Waste Management,CO2,5.75
Tamil Nadu,2022,Waste Management,CH4,8.44
Tamil Nadu,2023,Energy,CO,1.45
Tamil Nadu,2023,Energy,CO2,61.46
Tamil Nadu,2023,Energy,CH4,3.57
Tamil Nadu,2023,Industry,CO,1.79
Tamil Nadu,2023,Industry,CO2,39.21
Tamil Nadu,2023,Industry,CH4,1.96
Tamil Nadu,2023,Transportation,CO,4.25
Tamil Nadu,2023,Transportation,CO2,38.61
Tamil Nadu,2023,Transportation,CH4,0.89
Tamil Nadu,2023,Agriculture,CO,0.25
Tamil Nadu,2023,Agriculture,CO2,7.07
Tamil Nadu,2023,Agriculture,CH4,11.05
Tamil Nadu,2023,Waste Management,CO,0.31
Tamil Nadu,2023,Waste Management,CO2,3.46
Tamil Nadu,2023,Waste Management,CH4,8.26
Tamil Nadu,2024,Energy,CO,3.13
Tamil Nadu,2024,Energy,CO2,35.93
Tamil Nadu,2024,Energy,CH4,4.26
Tamil Nadu,2024,Industry,CO,1.38
Tamil Nadu,2024,Industry,CO2,27.21
Tamil Nadu,2024,Industry,CH4,2.83
Tamil Nadu,2024,Transportation,CO,2.79
Tamil Nadu,2024,Transportation,CO2,23.94
Tamil Nadu,2024,Transportation,CH4,1.46
Tamil Nadu,2024,Agriculture,CO,0.4
Tamil Nadu,2024,Agriculture,CO2,10.85
Tamil Nadu,2024,Agriculture,CH4,11.65
Tamil Nadu,2024,Waste Management,CO,0.21
Tamil Nadu,2024,Waste Management,CO2,7.32
Tamil Nadu,2024,Waste Management,CH4,3.65
Telangana,2010,Energy,CO,2.04
Telangana,2010,Energy,CO2,59.74
Telangana,2010,Energy,CH4,1.6
Telangana,2010,Industry,CO,1.79
Telangana,2010,Industry,CO2,20.21
Telangana,2010,Industry,CH4,3.16
Telangana,2010,Transportation,CO,2.2
Telangana,2010,Transportation,CO2,20.07
Telangana,2010,Transportation,CH4,0.9
Telangana,2010,Agriculture,CO,0.55
Telangana,2010,Agriculture,CO2,12.99
Telangana,2010,Agriculture,CH4,10.27
Telangana,2010,Waste Management,CO,0.39
Telangana,2010,Waste Management,CO2,5.61
Telangana,2010,Waste Management,CH4,5.51
Telangana,2011,Energy,CO,1.35
Telangana,2011,Energy,CO2,74.95
Telangana,2011,Energy,CH4,2.83
Telangana,2011,Industry,CO,1.15
Telangana,2011,Industry,CO2,27.29
Telangana,2011,Industry,CH4,1.52
Telangana,2011,Transportation,CO,3.28
Telangana,2011,Transportation,CO2,28.5
Telangana,2011,Transportation,CH4,1.5
Telangana,2011,Agriculture,CO,0.43
Telangana,2011,Agriculture,CO2,5.86
Telangana,2011,Agriculture,CH4,8.63
Telangana,2011,Waste Management,CO,0.17
Telangana,2011,Waste Management,CO2,5.09
Telangana,2011,Waste Management,CH4,7.2
Telangana,2012,Energy,CO,3.3
Telangana,2012,Energy,CO2,61.87
Telangana,2012,Energy,CH4,1.82
Telangana,2012,Industry,CO,1.9
Telangana,2012,Industry,CO2,33.18
Telangana,2012,Industry,CH4,2.77
Telangana,2012,Transportation,CO,3.48
Telangana,2012,Transportation,CO2,31.72
Telangana,2012,Transportation,CH4,1.48
Telangana,2012,Agriculture,CO,0.68
Telangana,2012,Agriculture,CO2,7.14
Telangana,2012,Agriculture,CH4,9.92
Telangana,2012,Waste Management,CO,0.35
Telangana,2012,Waste Management,CO2,5.97
Telangana,2012,Waste Management,CH4,4.32
Telangana,2013,Energy,CO,1.53
Telangana,2013,Energy,CO2,70.93
Telangana,2013,Energy,CH4,2.15
Telangana,2013,Industry,CO,1.81
Telangana,2013,Industry,CO2,46.61
Telangana,2013,Industry,CH4,1.67
Telangana,2013,Transportation,CO,4.33
Telangana,2013,Transportation,CO2,16.33
Telangana,2013,Transportation,CH4,0.67
Telangana,2013,Agriculture,CO,0.71
Telangana,2013,Agriculture,CO2,12.17
Telangana,2013,Agriculture,CH4,11.88
Telangana,2013,Waste Management,CO,0.28
Telangana,2013,Waste Management,CO2,2.8
Telangana,2013,Waste Management,CH4,5.01
Telangana,2014,Energy,CO,1.38
Telangana,2014,Energy,CO2,27.32
Telangana,2014,Energy,CH4,4.23
Telangana,2014,Industry,CO,1.35
Telangana,2014,Industry,CO2,27.39
Telangana,2014,Industry,CH4,2.99
Telangana,2014,Transportation,CO,3.89
Telangana,2014,Transportation,CO2,43.82
Telangana,2014,Transportation,CH4,0.6
Telangana,2014,Agriculture,CO,0.35
Telangana,2014,Agriculture,CO2,13.8
Telangana,2014,Agriculture,CH4,8.35
Telangana,2014,Waste Management,CO,0.45
Telangana,2014,Waste Management,CO2,6.07
Telangana,2014,Waste Management,CH4,3.49
Telangana,2015,Energy,CO,1.83
Telangana,2015,Energy,CO2,28.99
Telangana,2015,Energy,CH4,3.05
Telangana,2015,Industry,CO,1.79
Telangana,2015,Industry,CO2,20.31
Telangana,2015,Industry,CH4,2.88
Telangana,2015,Transportation,CO,2.52
Telangana,2015,Transportation,CO2,31.77
Telangana,2015,Transportation,CH4,1.22
Telangana,2015,Agriculture,CO,0.4
Telangana,2015,Agriculture,CO2,12.76
Telangana,2015,Agriculture,CH4,9.77
Telangana,2015,Waste Management,CO,0.37
Telangana,2015,Waste Management,CO2,5.17
Telangana,2015,Waste Management,CH4,8.87
Telangana,2016,Energy,CO,3.31
Telangana,2016,Energy,CO2,60.54
Telangana,2016,Energy,CH4,2.93
Telangana,2016,Industry,CO,1.37
Telangana,2016,Industry,CO2,37.17
Telangana,2016,Industry,CH4,2.34
Telangana,2016,Transportation,CO,4.19
Telangana,2016,Transportation,CO2,30.4
Telangana,2016,Transportation,CH4,0.54
Telangana,2016,Agriculture,CO,0.73
Telangana,2016,Agriculture,CO2,7.08
Telangana,2016,Agriculture,CH4,6.69
Telangana,2016,Waste Management,CO,0.2
Telangana,2016,Waste Management,CO2,3.5
Telangana,2016,Waste Management,CH4,3.63
Telangana,2017,Energy,CO,1.95
Telangana,2017,Energy,CO2,56.92
Telangana,2017,Energy,CH4,2.6
Telangana,2017,Industry,CO,1.84
Telangana,2017,Industry,CO2,59.51
Telangana,2017,Industry,CH4,1.56
Telangana,2017,Transportation,CO,2.03
Telangana,2017,Transportation,CO2,32.81
Telangana,2017,Transportation,CH4,1.35
Telangana,2017,Agriculture,CO,0.37
Telangana,2017,Agriculture,CO2,12.28
Telangana,2017,Agriculture,CH4,5.75
Telangana,2017,Waste Management,CO,0.29
Telangana,2017,Waste Management,CO2,6.28
Telangana,2017,Waste Management,CH4,8.13
Telangana,2018,Energy,CO,1.61
Telangana,2018,Energy,CO2,44.33
Telangana,2018,Energy,CH4,4.11
Telangana,2018,Industry,CO,1.74
Telangana,2018,Industry,CO2,33.93
Telangana,2018,Industry,CH4,3.44
Telangana,2018,Transportation,CO,2.23
Telangana,2018,Transportation,CO2,35.54
Telangana,2018,Transportation,CH4,1.08
Telangana,2018,Agriculture,CO,0.38
Telangana,2018,Agriculture,CO2,6.56
Telangana,2018,Agriculture,CH4,5.26
Telangana,2018,Waste Management,CO,0.27
Telangana,2018,Waste Management,CO2,5.25
Telangana,2018,Waste Management,CH4,8.59
Telangana,2019,Energy,CO,2.84
Telangana,2019,Energy,CO2,47.68
Telangana,2019,Energy,CH4,1.93
Telangana,2019,Industry,CO,2.09
Telangana,2019,Industry,CO2,47.92
Telangana,2019,Industry,CH4,1.55
Telangana,2019,Transportation,CO,2.34
Telangana,2019,Transportation,CO2,36.57
Telangana,2019,Transportation,CH4,1.0
Telangana,2019,Agriculture,CO,0.65
Telangana,2019,Agriculture,CO2,10.1
Telangana,2019,Agriculture,CH4,11.37
Telangana,2019,Waste Management,CO,0.22
Telangana,2019,Waste Management,CO2,3.77
Telangana,2019,Waste Management,CH4,4.64
Telangana,2020,Energy,CO,3.32
Telangana,2020,Energy,CO2,69.04
Telangana,2020,Energy,CH4,3.53
Telangana,2020,Industry,CO,1.3
Telangana,2020,Industry,CO2,35.41
Telangana,2020,Industry,CH4,1.86
Telangana,2020,Transportation,CO,3.83
Telangana,2020,Transportation,CO2,32.58
Telangana,2020,Transportation,CH4,0.79
Telangana,2020,Agriculture,CO,0.52
Telangana,2020,Agriculture,CO2,11.81
Telangana,2020,Agriculture,CH4,6.01
Telangana,2020,Waste Management,CO,0.32
Telangana,2020,Waste Management,CO2,6.57
Telangana,2020,Waste Management,CH4,5.82
Telangana,2021,Energy,CO,2.78
Telangana,2021,Energy,CO2,30.32
Telangana,2021,Energy,CH4,3.59
Telangana,2021,Industry,CO,2.64
Telangana,2021,Industry,CO2,44.13
Telangana,2021,Industry,CH4,1.94
Telangana,2021,Transportation,CO,4.16
Telangana,2021,Transportation,CO2,28.1
Telangana,2021,Transportation,CH4,0.89
Telangana,2021,Agriculture,CO,0.64
Telangana,2021,Agriculture,CO2,12.79
Telangana,2021,Agriculture,CH4,7.7
Telangana,2021,Waste Management,CO,0.22
Telangana,2021,Waste Management,CO2,6.8
Telangana,2021,Waste Management,CH4,6.19
Telangana,2022,Energy,CO,3.08
Telangana,2022,Energy,CO2,72.81
Telangana,2022,Energy,CH4,2.56
Telangana,2022,Industry,CO,1.28
Telangana,2022,Industry,CO2,50.88
Telangana,2022,Industry,CH4,2.42
Telangana,2022,Transportation,CO,2.0
Telangana,2022,Transportation,CO2,34.9
Telangana,2022,Transportation,CH4,0.85
Telangana,2022,Agriculture,CO,0.25
Telangana,2022,Agriculture,CO2,8.39
Telangana,2022,Agriculture,CH4,9.24
Telangana,2022,Waste Management,CO,0.27
Telangana,2022,Waste Management,CO2,4.48
Telangana,2022,Waste Management,CH4,8.99
Telangana,2023,Energy,CO,2.82
Telangana,2023,Energy,CO2,26.57
Telangana,2023,Energy,CH4,4.39
Telangana,2023,Industry,CO,2.18
Telangana,2023,Industry,CO2,33.86
Telangana,2023,Industry,CH4,3.28
Telangana,2023,Transportation,CO,2.81
Telangana,2023,Transportation,CO2,38.28
Telangana,2023,Transportation,CH4,1.5
Telangana,2023,Agriculture,CO,0.39
Telangana,2023,Agriculture,CO2,11.42
Telangana,2023,Agriculture,CH4,5.24
Telangana,2023,Waste Management,CO,0.29
Telangana,2023,Waste Management,CO2,6.73
Telangana,2023,Waste Management,CH4,4.13
Telangana,2024,Energy,CO,1.91
Telangana,2024,Energy,CO2,70.85
Telangana,2024,Energy,CH4,3.12
Telangana,2024,Industry,CO,1.68
Telangana,2024,Industry,CO2,34.61
Telangana,2024,Industry,CH4,2.58
Telangana,2024,Transportation,CO,2.74
Telangana,2024,Transportation,CO2,20.62
Telangana,2024,Transportation,CH4,0.71
Telangana,2024,Agriculture,CO,0.54
Telangana,2024,Agriculture,CO2,9.58
Telangana,2024,Agriculture,CH4,10.92
Telangana,2024,Waste Management,CO,0.39
Telangana,2024,Waste Management,CO2,4.37
Telangana,2024,Waste Management,CH4,8.67
Tripura,2010,Energy,CO,1.37
Tripura,2010,Energy,CO2,29.76
Tripura,2010,Energy,CH4,3.84
Tripura,2010,Industry,CO,2.01
Tripura,2010,Industry,CO2,38.14
Tripura,2010,Industry,CH4,2.26
Tripura,2010,Transportation,CO,2.03
Tripura,2010,Transportation,CO2,28.33
Tripura,2010,Transportation,CH4,1.31
Tripura,2010,Agriculture,CO,0.74
Tripura,2010,Agriculture,CO2,5.86
Tripura,2010,Agriculture,CH4,4.18
Tripura,2010,Waste Management,CO,0.19
Tripura,2010,Waste Management,CO2,5.44
Tripura,2010,Waste Management,CH4,5.57
Tripura,2011,Energy,CO,2.62
Tripura,2011,Energy,CO2,74.89
Tripura,2011,Energy,CH4,2.02
Tripura,2011,Industry,CO,1.23
Tripura,2011,Industry,CO2,25.25
Tripura,2011,Industry,CH4,1.97
Tripura,2011,Transportation,CO,2.54
Tripura,2011,Transportation,CO2,25.48
Tripura,2011,Transportation,CH4,0.66
Tripura,2011,Agriculture,CO,0.31
Tripura,2011,Agriculture,CO2,13.49
Tripura,2011,Agriculture,CH4,5.51
Tripura,2011,Waste Management,CO,0.29
Tripura,2011,Waste Management,CO2,7.24
Tripura,2011,Waste Management,CH4,6.46
Tripura,2012,Energy,CO,1.39
Tripura,2012,Energy,CO2,49.8
Tripura,2012,Energy,CH4,2.7
Tripura,2012,Industry,CO,2.65
Tripura,2012,Industry,CO2,40.97
Tripura,2012,Industry,CH4,3.09
Tripura,2012,Transportation,CO,1.96
Tripura,2012,Transportation,CO2,28.19
Tripura,2012,Transportation,CH4,0.61
Tripura,2012,Agriculture,CO,0.73
Tripura,2012,Agriculture,CO2,7.35
Tripura,2012,Agriculture,CH4,6.88
Tripura,2012,Waste Management,CO,0.25
Tripura,2012,Waste Management,CO2,3.42
Tripura,2012,Waste Management,CH4,4.36
Tripura,2013,Energy,CO,1.57
Tripura,2013,Energy,CO2,44.57
Tripura,2013,Energy,CH4,2.03
Tripura,2013,Industry,CO,1.77
Tripura,2013,Industry,CO2,25.56
Tripura,2013,Industry,CH4,1.28
Tripura,2013,Transportation,CO,2.29
Tripura,2013,Transportation,CO2,17.3
Tripura,2013,Transportation,CH4,0.61
Tripura,2013,Agriculture,CO,0.6
Tripura,2013,Agriculture,CO2,12.7
Tripura,2013,Agriculture,CH4,9.01
Tripura,2013,Waste Management,CO,0.3
Tripura,2013,Waste Management,CO2,5.79
Tripura,2013,Waste Management,CH4,4.51
Tripura,2014,Energy,CO,2.59
Tripura,2014,Energy,CO2,66.88
Tripura,2014,Energy,CH4,4.09
Tripura,2014,Industry,CO,2.24
Tripura,2014,Industry,CO2,23.77
Tripura,2014,Industry,CH4,1.86
Tripura,2014,Transportation,CO,3.35
Tripura,2014,Transportation,CO2,28.36
Tripura,2014,Transportation,CH4,1.43
Tripura,2014,Agriculture,CO,0.4
Tripura,2014,Agriculture,CO2,14.99
Tripura,2014,Agriculture,CH4,9.3
Tripura,2014,Waste Management,CO,0.3
Tripura,2014,Waste Management,CO2,3.19
Tripura,2014,Waste Management,CH4,7.61
Tripura,2015,Energy,CO,2.7
Tripura,2015,Energy,CO2,48.95
Tripura,2015,Energy,CH4,4.19
Tripura,2015,Industry,CO,2.02
Tripura,2015,Industry,CO2,25.09
Tripura,2015,Industry,CH4,2.27
Tripura,2015,Transportation,CO,3.32
Tripura,2015,Transportation,CO2,27.24
Tripura,2015,Transportation,CH4,1.05
Tripura,2015,Agriculture,CO,0.51
Tripura,2015,Agriculture,CO2,11.64
Tripura,2015,Agriculture,CH4,11.67
Tripura,2015,Waste Management,CO,0.21
Tripura,2015,Waste Management,CO2,6.34
Tripura,2015,Waste Management,CH4,5.76
Tripura,2016,Energy,CO,2.21
Tripura,2016,Energy,CO2,41.91
Tripura,2016,Energy,CH4,2.49
Tripura,2016,Industry,CO,1.69
Tripura,2016,Industry,CO2,42.98
Tripura,2016,Industry,CH4,2.67
Tripura,2016,Transportation,CO,3.2
Tripura,2016,Transportation,CO2,24.86
Tripura,2016,Transportation,CH4,1.44
Tripura,2016,Agriculture,CO,0.53
Tripura,2016,Agriculture,CO2,9.63
Tripura,2016,Agriculture,CH4,9.5
Tripura,2016,Waste Management,CO,0.36
Tripura,2016,Waste Management,CO2,2.57
Tripura,2016,Waste Management,CH4,4.92
Tripura,2017,Energy,CO,3.58
Tripura,2017,Energy,CO2,53.06
Tripura,2017,Energy,CH4,4.18
Tripura,2017,Industry,CO,1.48
Tripura,2017,Industry,CO2,27.65
Tripura,2017,Industry,CH4,3.35
Tripura,2017,Transportation,CO,4.44
Tripura,2017,Transportation,CO2,27.67
Tripura,2017,Transportation,CH4,1.05
Tripura,2017,Agriculture,CO,0.38
Tripura,2017,Agriculture,CO2,6.15
Tripura,2017,Agriculture,CH4,5.97
Tripura,2017,Waste Management,CO,0.44
Tripura,2017,Waste Management,CO2,3.62
Tripura,2017,Waste Management,CH4,3.55
Tripura,2018,Energy,CO,3.02
Tripura,2018,Energy,CO2,30.61
Tripura,2018,Energy,CH4,1.79
Tripura,2018,Industry,CO,1.92
Tripura,2018,Industry,CO2,56.32
Tripura,2018,Industry,CH4,2.98
Tripura,2018,Transportation,CO,4.03
Tripura,2018,Transportation,CO2,18.54
Tripura,2018,Transportation,CH4,1.25
Tripura,2018,Agriculture,CO,0.31
Tripura,2018,Agriculture,CO2,12.73
Tripura,2018,Agriculture,CH4,6.22
Tripura,2018,Waste Management,CO,0.35
Tripura,2018,Waste Management,CO2,2.79
Tripura,2018,Waste Management,CH4,5.43
Tripura,2019,Energy,CO,1.77
Tripura,2019,Energy,CO2,51.31
Tripura,2019,Energy,CH4,2.03
Tripura,2019,Industry,CO,1.24
Tripura,2019,Industry,CO2,46.0
Tripura,2019,Industry,CH4,1.83
Tripura,2019,Transportation,CO,1.54
Tripura,2019,Transportation,CO2,29.81
Tripura,2019,Transportation,CH4,1.25
Tripura,2019,Agriculture,CO,0.67
Tripura,2019,Agriculture,CO2,5.64
Tripura,2019,Agriculture,CH4,5.96
Tripura,2019,Waste Management,CO,0.25
Tripura,2019,Waste Management,CO2,6.51
Tripura,2019,Waste Management,CH4,4.38
Tripura,2020,Energy,CO,2.2
Tripura,2020,Energy,CO2,71.29
Tripura,2020,Energy,CH4,4.36
Tripura,2020,Industry,CO,1.5
Tripura,2020,Industry,CO2,42.03
Tripura,2020,Industry,CH4,1.42
Tripura,2020,Transportation,CO,3.21
Tripura,2020,Transportation,CO2,15.36
Tripura,2020,Transportation,CH4,0.52
Tripura,2020,Agriculture,CO,0.38
Tripura,2020,Agriculture,CO2,14.18
Tripura,2020,Agriculture,CH4,9.82
Tripura,2020,Waste Management,CO,0.18
Tripura,2020,Waste Management,CO2,7.15
Tripura,2020,Waste Management,CH4,3.45
Tripura,2021,Energy,CO,3.2
Tripura,2021,Energy,CO2,49.23
Tripura,2021,Energy,CH4,3.02
Tripura,2021,Industry,CO,2.24
Tripura,2021,Industry,CO2,39.6
Tripura,2021,Industry,CH4,1.62
Tripura,2021,Transportation,CO,3.28
Tripura,2021,Transportation,CO2,39.78
Tripura,2021,Transportation,CH4,0.72
Tripura,2021,Agriculture,CO,0.73
Tripura,2021,Agriculture,CO2,5.93
Tripura,2021,Agriculture,CH4,9.16
Tripura,2021,Waste Management,CO,0.28
Tripura,2021,Waste Management,CO2,3.9
Tripura,2021,Waste Management,CH4,9.53
Tripura,2022,Energy,CO,3.01
Tripura,2022,Energy,CO2,66.28
Tripura,2022,Energy,CH4,1.54
Tripura,2022,Industry,CO,2.03
Tripura,2022,Industry,CO2,45.48
Tripura,2022,Industry,CH4,1.73
Tripura,2022,Transportation,CO,4.23
Tripura,2022,Transportation,CO2,41.1
Tripura,2022,Transportation,CH4,1.22
Tripura,2022,Agriculture,CO,0.49
Tripura,2022,Agriculture,CO2,14.79
Tripura,2022,Agriculture,CH4,10.76
Tripura,2022,Waste Management,CO,0.28
Tripura,2022,Waste Management,CO2,5.9
Tripura,2022,Waste Management,CH4,6.45
Tripura,2023,Energy,CO,2.51
Tripura,2023,Energy,CO2,43.24
Tripura,2023,Energy,CH4,2.28
Tripura,2023,Industry,CO,2.0
Tripura,2023,Industry,CO2,30.55
Tripura,2023,Industry,CH4,3.37
Tripura,2023,Transportation,CO,2.97
Tripura,2023,Transportation,CO2,26.54
Tripura,2023,Transportation,CH4,0.94
Tripura,2023,Agriculture,CO,0.32
Tripura,2023,Agriculture,CO2,11.97
Tripura,2023,Agriculture,CH4,6.57
Tripura,2023,Waste Management,CO,0.29
Tripura,2023,Waste Management,CO2,7.03
Tripura,2023,Waste Management,CH4,4.44
Tripura,2024,Energy,CO,3.2
Tripura,2024,Energy,CO2,47.8
Tripura,2024,Energy,CH4,1.72
Tripura,2024,Industry,CO,1.76
Tripura,2024,Industry,CO2,51.65
Tripura,2024,Industry,CH4,2.98
Tripura,2024,Transportation,CO,4.29
Tripura,2024,Transportation,CO2,39.17
Tripura,2024,Transportation,CH4,1.44
Tripura,2024,Agriculture,CO,0.71
Tripura,2024,Agriculture,CO2,5.09
Tripura,2024,Agriculture,CH4,8.33
Tripura,2024,Waste Management,CO,0.43
Tripura,2024,Waste Management,CO2,2.56
Tripura,2024,Waste Management,CH4,5.14
Uttar Pradesh,2010,Energy,CO,2.66
Uttar Pradesh,2010,Energy,CO2,37.87
Uttar Pradesh,2010,Energy,CH4,3.09
Uttar Pradesh,2010,Industry,CO,1.83
Uttar Pradesh,2010,Industry,CO2,57.64
Uttar Pradesh,2010,Industry,CH4,2.65
Uttar Pradesh,2010,Transportation,CO,1.7
Uttar Pradesh,2010,Transportation,CO2,40.47
Uttar Pradesh,2010,Transportation,CH4,1.1
Uttar Pradesh,2010,Agriculture,CO,0.56
Uttar Pradesh,2010,Agriculture,CO2,14.41
Uttar Pradesh,2010,Agriculture,CH4,8.3
Uttar Pradesh,2010,Waste Management,CO,0.27
Uttar Pradesh,2010,Waste Management,CO2,5.36
Uttar Pradesh,2010,Waste Management,CH4,4.02
Uttar Pradesh,2011,Energy,CO,2.61
Uttar Pradesh,2011,Energy,CO2,46.19
Uttar Pradesh,2011,Energy,CH4,3.69
Uttar Pradesh,2011,Industry,CO,1.97
Uttar Pradesh,2011,Industry,CO2,30.33
Uttar Pradesh,2011,Industry,CH4,2.94
Uttar Pradesh,2011,Transportation,CO,3.46
Uttar Pradesh,2011,Transportation,CO2,37.75
